url,comments,language,status
https://ottawacitizen.com/category/news/feed/,Ottawa,en,active
https://www.yahoo.com/news/rss/world/,global,en,active
http://www.latimes.com/world/africa/rss2.0.xml,Africa,en,active
http://cyprus-mail.com/feed/,Cyprus,en,active
http://www.wral.com/rss/48,Raleigh,en,active
https://www.manchestereveningnews.co.uk/news/greater-manchester-news/?service=rss,"Manchester, UK",en,active
https://www.siasat.com/category/news/bangalore/feed/,Bangalore,en,active
http://www.pakistankakhudahafiz.com/feed/,Pakistan,en,active
http://www.latimes.com/world/middleeast/rss2.0.xml,Middle East,en,active
http://www.arabnews.com/cat/2/rss.xml,global,en,active
https://globalnews.ca/halifax/feed/,Halifax,en,active
http://aa.com.tr/en/rss/default?cat=asia-pacific,Asia-Pacific,en,active
https://www.cidrap.umn.edu/news/178636/rss,global,en,active
http://www.latimes.com/world/rss2.0.xml,LA,en,active
http://www.standard.co.uk/rss,UK,en,active
https://www.thezimbabwean.co/category/news/zimbabwe-news/feed/,Zimbabwe,en,active
http://www.harwichandmanningtreestandard.co.uk/news/rss/,"Harwich, Manningtree, UK",en,active
https://www.theguardian.com/world/asia/rss,Asia,en,active
http://rss.nytimes.com/services/xml/rss/nyt/AsiaPacific.xml,Asia Pacific,en,active
http://www.cbsnews.com/latest/rss/world,global,en,active
http://www.latimes.com/world/asia/rss2.0.xml?lang=en,Asia,en,active
https://wsbt.com/news/local.rss,local,en,active
https://mg.co.za/rss,South Africa,en,active
http://feeds.bbci.co.uk/news/world/us_and_canada/rss.xml?edition=int,"US, Canada",en,active
http://www.thestar.com.my/rss/news/world/,Malaysia,en,active
http://www.thehindu.com/?service=rss,"India, global",en,active
http://minnesota.cbslocal.com/category/news/feed/,Minnesota,en,active
http://www.dnaindia.com/feeds/world.xml,global,en,active
https://www.channelnewsasia.com/rssfeeds/8395986,global,en,active
http://www.wardheernews.com/category/somali-news-and-politics/feed/,Somalia,en,active
http://english.almanar.com.lb/cat/news/world/rss,"Lebanon, Middle East, world",en,active
http://ktla.com/category/news/nationworld/feed/,Nation & World,en,active
https://nypost.com/news/feed/,NY,en,active
http://www.newindianexpress.com/States/Andhra-Pradesh/rssfeed/?id=173&getXmlFeed=true,"Andhra Pradesh, India",en,active
http://wpde.com/news/nation-world.rss,"",en,active
https://www.jpost.com/Rss/RssFeedsMiddleEastNews.aspx,"Middle East, Jerusalem",en,active
http://en.abna24.com/rss,global,en,active
https://www.nbcdfw.com/news/local/?rss=y&embedThumb=y&summary=y,"Dallas, Fort Worth",en,active
http://www.asiaone.com/rss-feed/4,Asia,en,active
http://www.baynews9.com/content/news/baynews9/feeds/rss.html/world.html,global,en,active
http://rss.newser.com/rss/section/13.rss,US,en,active
http://www.latimes.com/world/afghanistan-pakistan/rss2.0.xml,"Afghanistan, Pakistan",en,active
https://www.baynews9.com/content/news/baynews9/feeds/rss.html/hernando.html,Hernando County,en,active
https://www.brisbanetimes.com.au/rss/feed.xml,Brisbane,en,active
https://ca.news.yahoo.com/rss,Canada,en,active
https://www.smh.com.au/rss/feed.xml,"",en,active
http://cananewsonline.com/main/feed/,Caribbean,en,active
http://www.taipeitimes.com/xml/index.rss,Taipei,en,active
http://abc30.com/feed/,Fresno,en,active
http://english.almanar.com.lb/cat/news/world/europe/rss,"Lebanon, Europe",en,active
http://rss.nytimes.com/services/xml/rss/nyt/Americas.xml,Americas,en,active
http://news3lv.com/news/nation-world.rss,global,en,active
http://www.heraldscotland.com/news/homenews/rss/,Scottish,en,active
http://en.mercopress.com/rss/falkland-islands,Falkland Islands,en,active
http://www.khaama.com/category/afghanistan/feed,Afghanistan,en,active
http://www.latimes.com/world/mexico-americas/rss2.0.xml,"Mexico, Americas",en,active
http://cbs2iowa.com/news/nation-world.rss,global,en,active
https://heavy.com/feed/,global,en,active
http://www.ansa.it/english/english_rss.xml,Italy,en,active
https://pajhwok.com/feed/,"Afghanistan, Asia",en,active
http://rss.nytimes.com/services/xml/rss/nyt/World.xml,NY,en,active
https://www.algemeiner.com/category/news/israel/feed/,"Israel, Middle East",en,active
http://www.ibtimes.co.uk/rss/americas,Americas,en,active
http://wpde.com/news/local-and-state.rss,local,en,active
http://www.irinnews.org/taxonomy/term/879/feed,global,en,active
http://feeds2.feedburner.com/time/world,World,en,active
https://www.siasat.com/category/news/hyderabad/feed/,"Hyderabad, India",en,active
http://www.khaama.com/category/world/middle-east/feed,"Middle East, Afghanistan",en,active
http://en.rfi.fr/europe/rss,Europe,en,active
http://www.independent.co.uk/rss,global,en,active
http://www.thesundaily.my/rss/world,global,en,active
http://www.newindianexpress.com/Cities/Bengaluru/rssfeed/?id=182&getXmlFeed=true,"Bengaluru, India",en,active
http://www.wral.com/news/rss/142/,"Raleigh, NC",en,active
https://www.capitalfm.co.ke/news/section/africa/feed/,"Kenya, Africa",en,active
https://en.168.am/feed,168.am,en,active
https://wgno.com/category/news/feed/,New Orleans,en,active
http://www.koreatimes.co.kr/www/rss/nation.xml,Korea,en,active
https://www.ketr.org/news.rss,Northeast Texas,en,active
https://en.trend.az/casia/index.rss,Central Asia,en,active
https://themoscowtimes.com/feeds/moscow.xml,Moscow,en,active
http://www.newindianexpress.com/States/Kerala/rssfeed/?id=178&getXmlFeed=true,"Kerala, India",en,active
http://kfoxtv.com/news/local.rss,El Paso,en,active
https://rss.upi.com/news/top_news.rss,global,en,active
http://www.thestar.com.my/rss/news/nation/,Malaysia,en,active
http://www.ibtimes.sg/rss/feed,"Singapore, world",en,active
https://www.dailyrecord.co.uk/news/?service=rss,UK,en,active
http://www.newsweek.com/rss,global,en,active
http://www.ibtimes.co.uk/rss/world,global,en,active
https://www.ibtimes.co.in/rss/feed,"India, world",en,active
https://www.ctpost.com/rss/feed/News-1331.php,Connecticut,en,active
https://www.dailyrecord.co.uk/news/uk-world-news/?service=rss,"UK, world",en,active
https://www.siasat.com/category/news/delhi/feed/,"Delhi, India",en,active
https://www.baynews9.com/content/news/baynews9/feeds/rss.html/pinellas.html,"Pinellas County, Florida",en,active
http://www.theborneopost.com/news/sabah/feed/,"Sabah, Malaysia",en,active
http://rssfeeds.firstcoastnews.com/wtlv/firstcoastnews-topstories&x=1,"Jacksonville, FL",en,active
https://www.theeastafrican.co.ke/service/rss/tea/1289142/feed.rss,East African,en,active
http://www.latimes.com/world/worldnow/rss2.0.xml,world,en,active
http://www.helsinkitimes.fi/finland/finland-news/domestic.feed?type=rss,"Helsinki, Finland",en,active
http://www.khaama.com/category/world/asia/feed,Asia,en,active
https://www.irinnews.org/taxonomy/term/884/feed,global,en,active
http://keprtv.com/news/nation-world.rss,global,en,active
https://www.walesonline.co.uk/news/?service=rss,Wales,en,active
http://nj1015.com/feed/,New Jersey,en,active
https://www.irishmirror.ie/news/irish-news/?service=rss,Irish,en,active
https://www.dailyrecord.co.uk/news/crime/?service=rss,UK,en,active
http://www.newindianexpress.com/World/rssfeed/?id=171&getXmlFeed=true,world,en,active
https://www.rferl.org/api/z$qimetkiy,global,en,active
https://www.jpost.com/Rss/RssFeedsIsraelNews.aspx,"Israel, Middle East",en,active
https://www.news18.com/rss/world.xml,world,en,active
http://kdvr.com/feed/,Denver,en,active
https://www.mysanantonio.com/default/feed/local-news-176.php,San Antonio,en,active
http://www.abc.net.au/news/feed/54242/rss.xml,"Australia, global",en,active
https://www.standardmedia.co.ke/rss/world.php,"Kenya, global",en,active
https://www.channelstv.com/category/world-news/feed/,Nigeria,en,active
http://rss.nytimes.com/services/xml/rss/nyt/MiddleEast.xml,Middle East,en,active
http://www.chronicle.co.zw/category/s6-demo-section/c45-international-news/feed/,Zimbabwe,en,active
http://www.theborneopost.com/feed/,Borneo,en,active
http://rssfeeds.11alive.com/wxia-home&x=1,Atlanta,en,active
http://allafrica.com/tools/headlines/rdf/westafrica/headlines.rdf,West Africa,en,active
https://en.trend.az/world/index.rss,world,en,active
https://www.voanews.com/api/zq$omekvi_,global,en,active
https://www.channelnewsasia.com/rssfeeds/8396082,"world, Singapore",en,active
https://www.siasat.com/category/news/india/feed/,India,en,active
http://m.en.rfi.fr/africa/rss,Africa,en,active
https://themoscowtimes.com/feeds/world.xml,"Moscow, world",en,active
http://nj1015.com/category/new-jersey-news/feed/,New Jersey,en,active
https://www.straitstimes.com/news/world/rss.xml,Singapore,en,active
http://www.israelnationalnews.com/Rss.aspx?act=.1,"Israel, Middle East",en,active
https://www.irishmirror.ie/news/world-news/?service=rss,global,en,active
https://www.liverpoolecho.co.uk/news/uk-world-news/?service=rss,"Liverpool, UK, World",en,active
https://www.herald.co.zw/feed/,Zimbabwe,en,active
https://www.birminghammail.co.uk/news/midlands-news/?service=rss,"Birmingham, Midlands, UK",en,active
http://www.heraldscotland.com/news/rss/,Scotland,en,active
https://www.seattletimes.com/world/feed/,"Seattle, world",en,active
https://www.voanews.com/api/zj$oveytit,global,en,active
http://www.radionz.co.nz/rss/national.xml,New Zealand,en,active
https://www.brisbanetimes.com.au/rss/world.xml,Brisbane,en,active
http://www.standard.co.uk/news/london/rss,London,en,active
http://www.newindianexpress.com/Cities/Hyderabad/rssfeed/?id=183&getXmlFeed=true,"Hyderabad, India",en,active
https://www.thesouthafrican.com/feed/,South Africa,en,active
https://www.straitstimes.com/news/asia/rss.xml,Singapore,en,active
http://www.newindianexpress.com/States/Telangana/rssfeed/?id=174&getXmlFeed=true,"Telangana, India",en,active
https://ottawacitizen.com/category/news/local-news/feed/,Ottawa,en,active
http://rssfeeds.khou.com/khou/texasnews&x=1,"Houston, Texas",en,active
https://www.algemeiner.com/category/news/world/feed/,global,en,active
http://www.japantimes.co.jp/feed/,"Japan, Asia",en,active
https://www.mid-day.com/Resources/midday/rss/world-news.xml,global,en,active
http://www.abc.net.au/news/feed/52764/rss.xml,"Australia, Asia, Asia-Pacific",en,active
https://www.baynews9.com/content/news/baynews9/feeds/rss.html/polk.html,"Polk County, Florida",en,active
https://cphpost.dk/?feed=rss2,"Copenhagen, Denmark",en,active
https://vancouversun.com/category/news/world/feed/,world,en,active
https://www.thesun.co.uk/news/worldnews/feed/,"UK, global",en,active
https://www.expressnews.com/rss/feed/News-918.php,San Antonio,en,active
http://feeds.news24.com/articles/news24/Africa/rss,Africa,en,active
http://www.heraldscotland.com/news/world_news/rss/,"Scotland, global",en,active
http://www.sundaynews.co.zw/category/local/feed/,Zimbabwe,en,active
https://www.manilatimes.net/news/feed/,Manila,en,active
https://wwmt.com/news/local.rss,"Kalamazoo, MI",en,active
https://cbs2iowa.com/news/local.rss,Iowa,en,active
http://en.rfi.fr/general/rss,global,en,active
https://www.rte.ie/news/rss/news-headlines.xml,Ireland,en,active
http://mesquitelocalnews.com/category/news/local-news/feed/,"Mesquite, Nevada",en,active
https://wwwnc.cdc.gov/eid/rss/ahead-of-print.xml,"",en,active
https://globalnews.ca/edmonton/feed/,"Edmonton, Canada",en,active
https://www.voanews.com/api/zoripegtim,global,en,active
http://ariananews.af/feed/,Afghanistan,en,active
http://rss.dw.com/rdf/rss-en-asia,Asia,en,active
http://feeds.news24.com/articles/news24/TopStories/rss,South Africa,en,active
https://wpde.com/news/local.rss,"Florence, SC",en,active
http://www.chronicle.co.zw/category/s6-demo-section/c38-local-news/feed/,Zimbabwe,en,active
http://www.newindianexpress.com/States/Karnataka/rssfeed/?id=175&getXmlFeed=true,"Karnataka, India",en,active
http://aa.com.tr/en/rss/default?cat=middle-east,Middle East,en,active
http://zeenews.india.com/rss/world-news.xml,world,en,active
http://wreg.com/category/news/feed/,Memphis,en,active
http://www.msnbc.com/feeds/latest,US,en,active
http://www.abc.net.au/news/feed/54702/rss.xml,"Australia, Asia, Asia-Pacific",en,active
https://www.manchestereveningnews.co.uk/news/uk-news/?service=rss,"Manchester, UK",en,active
http://kdvr.com/category/news/feed/,Denver,en,active
https://www.capitalfm.co.ke/news/section/county-news/feed/,Kenya,en,active
https://www.algemeiner.com/category/news/middle-east/feed/,Middle East,en,active
http://www.independent.co.uk/news/world/europe/rss,Europe,en,active
https://www.baynews9.com/content/news/baynews9/feeds/rss.html/citrus.html,"Citrus County, Florida",en,active
https://www.coventrytelegraph.net/news/?service=rss,"Coventry, UK",en,active
http://news3lv.com/news/local.rss,Las Vegas,en,active
http://rssfeeds.khou.com/khou/crime&x=1,Houston,en,active
http://rss.dw.com/rdf/rss-en-world,world,en,active
http://www.newindianexpress.com/Cities/Kochi/rssfeed/?id=185&getXmlFeed=true,"Kochi, India",en,active
http://allafrica.com/tools/headlines/rdf/eastafrica/headlines.rdf,East Africa,en,active
https://www.capitalfm.co.ke/news/section/world/feed/,Kenya,en,active
https://www.thesun.co.uk/news/feed/,UK,en,active
https://thewhistler.ng/feed/,Nigeria,en,active
https://bulawayo24.com/rss/,Zimbabwe,en,active
http://rss.nytimes.com/services/xml/rss/nyt/Europe.xml,Europe,en,active
https://www.ctpost.com/rss/feed/Police-1332.php,global,en,active
https://www.voanews.com/api/z-$otevtiq,global,en,active
http://www.france24.com/en/americas/rss,"Americas, France",en,active
http://allafrica.com/tools/headlines/rdf/southernafrica/headlines.rdf,Southern Africa,en,active
https://www.mirror.co.uk/?service=rss,UK,en,active
https://www.news18.com/rss/india.xml,India,en,active
https://wsbt.com/news/regional.rss,"South Bend, IN",en,active
https://www.straitstimes.com/news/singapore/rss.xml,Singapore,en,active
https://www.sanpedrosun.com/police-news/feed/,Belize,en,active
https://www.naija.ng/rss/all.rss,Nigeria,en,active
https://www.premiumtimesng.com/category/news/top-news/feed,Nigeria,en,active
https://www.theage.com.au/rss/national/victoria.xml,"Victoria, Australia",en,active
https://www.coventrytelegraph.net/news/uk-world-news/?service=rss,"UK, global",en,active
https://www.voanews.com/api/zr$opeuvim,global,en,active
https://www.seattletimes.com/nation/feed/,"US, Seattle",en,active
http://www.khaama.com/category/world/feed,Afghan,en,active
http://allafrica.com/tools/headlines/rdf/africa/headlines.rdf,Africa,en,active
https://www.siasat.com/category/news/world/feed,world,en,active
https://www.pakistantoday.com.pk/feed/,Pakistan,en,active
https://www.standardmedia.co.ke/rss/kenya.php,Kenya,en,active
https://tribune.com.pk/pakistan/punjab/feed/,"Pakistan, Punjab",en,active
https://www.siasat.com/category/crime/crime-and-accident/feed/,"",en,active
https://www.voanews.com/api/zo$o_egviy,global,en,active
http://rss.nytimes.com/services/xml/rss/nyt/Africa.xml,Africa,en,active
https://www.mynews13.com/content/news/cfnews13/feeds/rss.html/national.html,"Orlando, FL, US",en,active
http://feeds.bbci.co.uk/news/world/africa/rss.xml,Africa,en,active
http://kfoxtv.com/news/nation-world.rss,El Paso,en,active
https://www.dailyrecord.co.uk/news/scottish-news/?service=rss,Scotland,en,active
http://www.newindianexpress.com/Cities/Thiruvananthapuram/rssfeed/?id=184&getXmlFeed=true,"Thiruvananthapuram, India",en,active
https://citizen.co.za/category/news/news-world/feed/,world,en,active
http://kdvr.com/category/news/nationalworld-news/feed/,"Denver, national, world",en,active
http://www.theborneopost.com/news/nation/feed/,Malaysia,en,active
http://puntlandpost.net/news-in-english/feed/,"Somalia, East Africa",en,active
https://themoscowtimes.com/feeds/russia.xml,Russia,en,active
https://www.baynews9.com/content/news/baynews9/feeds/rss.html/manatee.html,"Manatee County, Florida",en,active
https://www.mysanantonio.com/rss/feed/Texas-News-918.php,Texas,en,active
http://www.japantimes.co.jp/news/feed/,Japan,en,active
https://riotimesonline.com/brazil-news/category/rio-de-janeiro/feed/,"Rio de Janeiro, Brazil",en,active
http://en.mehrnews.com/rss/tp/577,Asia,en,active
http://guardian.ng/feed/,Nigeria,en,active
http://rssfeeds.11alive.com/wxia-local&x=1,Atlanta,en,active
https://www.baynews9.com/content/news/baynews9/feeds/rss.html/world.html,world,en,active
https://globalnews.ca/bc/feed/,British Columbia,en,active
https://www.nbcchicago.com/news/local/?rss=y&embedThumb=y&summary=y,Chicago,en,active
http://en.mehrnews.com/rss/tp/583,Africa,en,active
http://aa.com.tr/en/rss/default?cat=europe,Europe,en,active
https://www.scmp.com/rss/3/feed,Asia,en,active
http://www.khaama.com/feed,Afghanistan,en,active
https://en.trend.az/feeds/index.rss,Azerbaijan,en,active
http://www.bta.bg/en/rss/free,"Bulgaria, Eastern Europe",en,active
https://www.timesofmalta.com/rss,"Malta, Mediterranean region",en,active
http://keprtv.com/news/local.rss,KEPR,en,active
http://feeds.mexicostar.com/rss/4b980140662cfc90,Mexico,en,active
http://icelandmonitor.mbl.is/rss/,"Iceland, Nordic region",en,active
https://www.channelstv.com/category/local/feed/,Nigeria,en,active
https://www.baynews9.com/content/news/baynews9/feeds/rss.html/pasco.html,"Pasco County, Florida",en,active
http://thenationonlineng.net/category/news/feed/,Nigeria,en,active
https://www.walesonline.co.uk/news/uk-news/?service=rss,"Wales, UK",en,active
http://www.latimes.com/world/europe/rss2.0.xml,Europe,en,active
http://en.mehrnews.com/rss/tp/578,global,en,active
https://vancouversun.com/category/news/national/feed/,"Vancouver, Canada",en,active
https://www.liverpoolecho.co.uk/?service=rss,"Liverpool, UK",en,active
https://www.mynews13.com/content/news/cfnews13/feeds/rss.html/local-headlines.html,"Orlando, FL",en,active
https://www.irishtimes.com/rss/irishtimesworldfeed-1.1321046,world,en,active
https://www.coventrytelegraph.net/news/coventry-news/?service=rss,"Coventry, UK",en,active
http://www.newindianexpress.com/Cities/Delhi/rssfeed/?id=340&getXmlFeed=true,"Delhi, India",en,active
https://www.mirror.co.uk/news/world-news/?service=rss,"UK, world",en,active
http://theeagleonline.com.ng/feed/,Nigeria,en,active
http://www.dnaindia.com/feeds/india.xml,India,en,active
https://rss.upi.com/news/tn_us.rss,Tennessee,en,active
https://ottawacitizen.com/category/news/national/feed/,"Canada, Ottawa",en,active
https://www.azernews.az/feed.php,"Azerbaijan, Caucasus region",en,active
http://rss.dw.com/rdf/rss-en-eu,Europe,en,active
https://www.premiumtimesng.com/category/foreign/feed,Nigeria,en,active
http://www.newindianexpress.com/Cities/Chennai/rssfeed/?id=181&getXmlFeed=true,"Chennai, India",en,active
https://chicago.suntimes.com/rss/news/index.xml,"Chicago, USA",en,active
https://www.dabangasudan.org/en/feed,"Dabanga Sudan, Sudan, East Africa",en,active
http://ariananews.af/category/world/feed/,Afghanistan,en,active
https://www.theguardian.com/world/africa/rss,Africa,en,active
http://www.thesundaily.my/rss/local,local,en,active
https://vancouversun.com/category/news/local-news/feed/,Vancouver,en,active
http://www.philstar.com/rss/headlines,Philippines,en,active
http://allafrica.com/tools/headlines/rdf/somalia/headlines.rdf,"Somalia, East Africa",en,active
http://www.ibtimes.co.uk/rss/uk,UK,en,active
https://www.thezimbabwean.co/category/news/feed/,Zimbabwe,en,active
http://www.dnaindia.com/feeds/delhi.xml,"Delhi, India",en,active
https://tribune.com.pk/pakistan/feed/,Pakistan,en,active
https://www.brisbanetimes.com.au/rss/national.xml,Australia,en,active
http://ariananews.af/category/latest-news/feed/,Afghanistan,en,active
http://www.wardheernews.com/category/global-news-and-politics/feed/,"Somalia, East Africa",en,active
https://en.trend.az/iran/index.rss,Iran,en,active
http://www.cbsnews.com/latest/rss/us,US,en,active
http://www.latimes.com/rss2.0.xml,Los Angeles,en,active
https://www.baynews9.com/content/news/baynews9/feeds/rss.html/local-news.html,"",en,active
https://www.rferl.org/api/zvoi_eogiy,global,en,active
https://splash247.com/category/region/middle-east/feed/,Middle East,en,active
http://www.chronicle.co.zw/category/s6-demo-section/c37-top-stories/feed/,Zimbabwe,en,active
http://allafrica.com/tools/headlines/rdf/centralafrica/headlines.rdf,Central Africa,en,active
http://www.france24.com/en/middle-east/rss,Middle East,en,active
https://www.mynews13.com/content/news/cfnews13/feeds/rss.html/world.html,global,en,active
https://globalnews.ca/toronto/feed/,Toronto,en,active
https://www.rferl.org/api/ztoiyeigiv,global,en,active
https://www.alaraby.co.uk/english/rss,Middle East,en,active
http://www.independent.co.uk/news/world/americas/rss,Americas,en,active
https://www.channelstv.com/feed/,"Nigeria, African",en,active
http://rss.nzherald.co.nz/rss/xml/nzhrsscid_000000001.xml,New Zealand,en,active
http://www.newindianexpress.com/Nation/rssfeed/?id=170&getXmlFeed=true,India,en,active
https://www.irishmirror.ie/news/?service=rss,Ireland,en,active
http://en.rfi.fr/middle-east/rss,Middle East,en,active
https://www.nbcconnecticut.com/news/local/?rss=y,"Connecticut, US",en,active
http://allafrica.com/tools/headlines/rdf/northafrica/headlines.rdf,North Africa,en,active
http://www.khaama.com/category/world/europe/feed,"Afghan, Europe",en,active
https://globalnews.ca/okanagan/feed/,"Canada, Okanagan",en,active
https://www.capitalfm.co.ke/news/section/kenya/feed/,Kenya,en,active
http://aa.com.tr/en/rss/default?cat=world,global,en,active
http://www.wbrz.com/feeds/rssfeed.cfm?category=58&cat_name=News,"Baton Rouge, Louisiana",en,active
https://myfox8.com/news/feed/,North Carolina,en,active
https://www.watoday.com.au/rss/feed.xml,"Western Australia, Australia",en,active
http://dailycaller.com/section/world/feed/,"world, US",en,active
http://www.radionz.co.nz/rss/pacific.xml,Pacific region,en,active
https://www.kyivpost.com/feed,Ukraine,en,active
https://globalnews.ca/winnipeg/feed/,"Winnipeg, Canada",en,active
https://www.premiumtimesng.com/category/news/headlines/feed,Nigeria,en,active
http://www.philstar.com/rss/breakingnews,Philippines,en,active
http://rss.dw.com/rdf/rss-en-top,global,en,active
https://news.un.org/feed/subscribe/en/news/all/rss.xml,global,en,active
http://www.france24.com/en/europe/rss,Europe,en,active
http://www.radionz.co.nz/rss/country.xml,New Zealand,en,active
https://splash247.com/category/region/asia/feed/,Asia,en,active
http://aa.com.tr/en/rss/default?cat=africa,Africa,en,active
http://feeds.gothamistllc.com/gothamist05,NYC,en,active
https://www.canberratimes.com.au/rss.xml,"Canberra, Australia",en,active
http://jordantimes.com/rss.xml,Jordan,en,active
https://thefrontierpost.com/feed/,"Pakistan, region",en,active
https://www.radiohc.cu/en/feed,"Cuba, Havana, international",en,active
http://www.peoplesdailyng.com/feed/,Nigeria,en,active
https://guyanachronicle.com/feed,Guyana,en,active
https://www.kenyan-post.com/rss.xml,Kenya,en,active
http://www.younewsng.com/feed/,Nigeria,en,active
https://www.thenewspaper.co.za/feed/,South Africa,en,active
http://theinsider.ug/index.php/feed/,Uganda,en,active
http://www.zambianobserver.com/feed/,Zambia,en,active
http://theinsider.ug/index.php/feed/atom/,Uganda,en,active
https://www.zehabesha.com/feed/,"Zehabesha, Ethiopia",en,active
http://feeds.feedburner.com/TheLiberianTimesNEWS,Liberia,en,active
http://www.saba-news.com/feed/,Yemen,en,active
http://jamaica-star.com/rss.xml,Jamaica,en,active
http://sggpnews.org.vn/rss/home.rss,Vietnam,en,active
http://feeds.barbadosnews.net/rss/c4b8d580569c8adf,Barbados,en,active
http://feeds.barcelonanews.net/rss/943ff37d8bcb6116,"Barcelona, Spain",en,active
http://www.arabnews.com/rss.xml,Saudi Arabia,en,active
http://www.egyptindependent.com/feed/,Egypt,en,active
http://davaotoday.com/main/feed/,"Davao, Philippines",en,active
http://www.qatar-gulfnews.com/feed/,Qatar,en,active
http://timescaribbeanonline.com/feed/,Caribbean,en,active
http://www.newsdzezimbabwe.co.uk/rss.xml,Zimbabwe,en,active
http://www.nowgrenada.com/feed/,Grenada,en,active
http://feeds.examiner.ie/ieireland,Ireland,en,active
https://jis.gov.jm/feed/,Jamaica,en,active
https://www.thaiexaminer.com/thai-news-foreigners/category/thailand/feed/,Thailand,en,active
http://www.newsdzezimbabwe.co.uk/atom.xml,Zimbabwe,en,active
http://www.newsdzezimbabwe.co.uk/feeds/posts/default?alt=rss,"Zimbabwe, Southern Africa",en,active
http://dutchcaribbeannews.com/feed/,"Dutch Caribbean, Caribbean",en,active
https://www.caymancompass.com/feed/,Cayman Islands,en,active
http://www.pattayamail.com/feed,"Thailand, Pattaya",en,active
http://www.sundaynews.co.zw/feed/,Zimbabwe,en,active
https://zwnews.com/category/latest-zimbabwe-news/feed/,Zimbabwe,en,active
http://rjrnewsonline.com/feed/news,Jamaica,en,active
https://theinvestigatornews.com/feed/,Uganda,en,active
http://feeds.macaunews.net/rss/8d8fbf819e12707b,Macau,en,active
http://feeds.sierraleonenews.net/rss/8fcd2bb0346b8627,Sierra Leone,en,active
http://awate.com/feed/,Eritrea,en,active
http://ghheadlines.com/rss,Ghana,en,active
http://www.dailyalert.org/rss/index.xml,Middle East,en,active
http://www.thesierraleonetelegraph.com/feed/,Sierra Leone,en,active
http://feeds.haitinews.net/rss/8d0a8b42a4163d9f,Haiti,en,active
http://bahamaspress.com/feed/,Bahamas,en,active
http://feeds.vietnamtribune.com/rss/fc849e836694179b,Vietnam,en,active
http://www.nigerianeye.com/atom.xml,Nigeria,en,active
http://feeds.feedburner.com/Nigerianeye,Nigeria,en,active
http://thenationonlineng.net/feed/,Nigeria,en,active
http://www.jamaicainquirer.com/feed/,Jamaica,en,active
http://www.enca.com/rss.xml,South Africa,en,active
https://www.iwnsvg.com/feed/,"St. Vincent and Grenadines, Caribbean",en,active
https://www.maltatoday.com.mt/rss/,Malta,en,active
http://www.insiderzim.com/feed/,Zimbabwe,en,active
http://www.talamua.com/feed/,Samoa,en,active
http://www.dominicagazette.com/feed/,Dominica,en,active
http://www.thisdaylive.com/index.php/feed/,Nigeria,en,active
http://manicapost.co.zw/feed/,Zimbabwe,en,active
http://www.nigerianeye.com/rss.xml,Nigeria,en,active
http://www.zimbabwesituation.com/feed/,Zimbabwe,en,active
http://saharareporters.com/rss.xml,Nigeria,en,active
http://zambianeye.com/feed/,Zambia,en,active
http://www.kenyan-post.com/atom.xml,Kenya,en,active
http://www.times.co.sz/feed/index.rss,Swaziland,en,active
http://moderntokyotimes.com/feed/,Japan,en,active
http://www.interaksyon.com/feed/,Philippine,en,active
http://thevoiceslu.com/feed/,St. Lucia,en,active
http://feeds.cambodiantimes.com/rss/c7e1014a94f7e43b,Cambodia,en,active
http://www.thezimbabwean.co/feed/,Zimbabwe,en,active
http://www.stluciachronicle.com/feed/,St. Lucia,en,active
http://www.today.az/rss.php,Azerbaijan,en,active
http://www.themedialine.org/feed/,Middle East,en,active
http://theheraldghana.com/feed/,global,en,active
http://bernews.com/feed/,Bermuda,en,active
http://www.munster-express.ie/feed/,Irish,en,active
http://www.stvincenttribune.com/feed/,Caribbean,en,active
http://pointblanknews.com/pbn/category/other-news/feed/,Nigerian,en,active
http://www.times.co.sz/feed/index.atom,Eswatini,en,active
https://www.bajanreporter.com/feed/,Barbados,en,active
http://dailypost.ng/feed/,Nigerian,en,active
http://www.scoop.co.nz/storyindex/index.rss?s.c=SC,New Zealand,en,active
http://feeds.amsterdamnews.net/rss/7221e65f4b29300e,New York,en,active
http://lovefm.com/feed/atom/,Belize,en,active
http://www.sundaymail.co.zw/feed/,Zimbabwe,en,active
http://feeds.kualalumpurnews.net/rss/48cba686fe041718,Malaysian,en,active
http://www.scoop.co.nz/storyindex/index.rss?s.c=AK,"Auckland Region, New Zealand",en,active
http://jis.gov.jm/feed/,Jamaica,en,active
http://www.worldtribune.com/feed/,global,en,active
http://feeds.jakartanews.net/rss/3b16857a51cb629f,Jakarta,en,active
http://urhobotoday.com/?feed=rss2,Nigerian,en,active
http://www.faceofmalawi.com/feed/,Malawi,en,active
http://feeds.feedburner.com/khaama,Afghan,en,active
http://feeds.philippinesnews.net/rss/0267775d6f1c3971,Philippines,en,active
http://feeds.nigeriasun.com/rss/8db1f72cde37faf3,Nigerian,en,active
http://feeds.bangladeshnews.net/rss/ba01aa42514dc37d,Bangladesh,en,active
http://feeds.tajikistannews.net/rss/929bcf2071e81801,Tajikistan,en,active
http://www.stkittsgazette.com/feed/,St. Kitts and Nevis,en,active
http://www.anphoblacht.com/feed,Irish,en,active
http://caribbeanetroundup.com/feed/,Caribbean,en,active
https://bulawayo24.com/feeds-rss-rss.rss,"Bulawayo, Zimbabwe",en,active
